Parliament,ParliamentName,State,TotalRegisteredVoters,TotalVotersTurnedOut,VotingPercentage,SpoiledRejectedVotes,UnreturnedBallots,Majority,MalayVoters,PercentageMalayVoters,ChineseVoters,PercentageChineseVoters,IndianVoters,PercentageIndianVoters,IndigenousVoters,PercentageIndigenousVoters,NativeVoters,PercentageNativeVoters,OtherVoters,PercentageOtherVoters,CandidateName,Coalition,Party,TotalCandidatesContested,TotalVotesForCandidate,Won,PreviousMPName,TotalVotesLastElection,LastElectionCoalition,LastElectionMajority,state,Population (Thousands)
P192,mas gading,sarawak,47171,31892,67.61,419,0,5480,2462,5.22,8043,17.05,85,0.18,36425,77.22,0,0,160,0.34,MORDI BIMOL,DAP,DAP,3,17274,1,MORDI BIMOL,12771,PH,3024,sarawak,79056.9
P193,santubong,sarawak,79540,52759,66.33,650,300,38681,62065,78.03,6284,7.9,72,0.09,10794,13.57,0,0,270,0.34,DATUK SERI NANCY SHUKRI,GPS,PBB,3,43739,1,WAN  JUNAIDI TUANKU  JAAFAR,26379,BN,19485,sarawak,79056.9
P193,santubong,sarawak,79540,52759,66.33,650,300,38681,62065,78.03,6284,7.9,72,0.09,10794,13.57,0,0,270,0.34,AFFENDI JEMAN,BEBAS,BEBAS,3,3012,0,WAN  JUNAIDI TUANKU  JAAFAR,26379,BN,19485,sarawak,79056.9
P193,santubong,sarawak,79540,52759,66.33,650,300,38681,62065,78.03,6284,7.9,72,0.09,10794,13.57,0,0,270,0.34,MOHAMAD ZEN PELI,PH,AMANAH,3,5058,0,WAN  JUNAIDI TUANKU  JAAFAR,26379,BN,19485,sarawak,79056.9
P194,petra jaya,sarawak,109809,70074,63.81,551,0,41363,76218,69.41,14670,13.36,637,0.58,17844,16.25,0,0,417,0.38,FADILLAH YUSOF,GPS,GPS,3,54745,1,FADILLAH   YUSOF,28306,BN,15017,sarawak,79056.9
P194,petra jaya,sarawak,109809,70074,63.81,551,0,41363,76218,69.41,14670,13.36,637,0.58,17844,16.25,0,0,417,0.38,SOPIAN JULAIHI,PH,PKR,3,13382,0,FADILLAH   YUSOF,28306,BN,15017,sarawak,79056.9
P194,petra jaya,sarawak,109809,70074,63.81,551,0,41363,76218,69.41,14670,13.36,637,0.58,17844,16.25,0,0,417,0.38,OTHMAN ABDILLAH,SEDAR,SEDAR,3,1036,0,FADILLAH   YUSOF,28306,BN,15017,sarawak,79056.9
P195,bandar kuching,sarawak,109710,64068,58.4,301,0,28891,4981,4.54,93517,85.24,761,0.69,9857,8.98,0,0,603,0.55,DR KELVIN YII LEE WUEN,PH,DAP,3,45353,1,KELVIN YII LEE WUEN,48548,PH,35973,sarawak,79056.9
P195,bandar kuching,sarawak,109710,64068,58.4,301,0,28891,4981,4.54,93517,85.24,761,0.69,9857,8.98,0,0,603,0.55,TAY TZE KOK,GPS,GPS,3,16462,0,KELVIN YII LEE WUEN,48548,PH,35973,sarawak,79056.9
P195,bandar kuching,sarawak,109710,64068,58.4,301,0,28891,4981,4.54,93517,85.24,761,0.69,9857,8.98,0,0,603,0.55,VOON LEE SHAN,PBK,PBK,3,16462,0,KELVIN YII LEE WUEN,48548,PH,35973,sarawak,79056.9
P196,stampin,sarawak,121009,74547,61.6,546,0,7158,17534,14.49,74529,61.59,811,0.67,27723,22.91,0,0,399,0.33,CHONG CHIENG JEN,PH,DAP,3,39310,1,CHONG CHIENG JEN,33060,PH,14221,sarawak,79056.9
P196,stampin,sarawak,121009,74547,61.6,546,0,7158,17534,14.49,74529,61.59,811,0.67,27723,22.91,0,0,399,0.33,LO KHERE CHIANG,GPS,GPS,3,32152,0,CHONG CHIENG JEN,33060,PH,14221,sarawak,79056.9
P196,stampin,sarawak,121009,74547,61.6,546,0,7158,17534,14.49,74529,61.59,811,0.67,27723,22.91,0,0,399,0.33,LUE CHENG HING,PSB,PSB,3,2291,0,CHONG CHIENG JEN,33060,PH,14221,sarawak,79056.9
P197,kota samarahan,sarawak,82229,56238,68.39,892,235,29445,45670,55.54,10871,13.22,197,0.24,25170,30.61,0,0,255,0.31,DATUK RUBIAH WANG,GPS,PBB,2,42278,1,RUBIAH WANG,25070,BN,16992,sarawak,79056.9
P197,kota samarahan,sarawak,82229,56238,68.39,892,235,29445,45670,55.54,10871,13.22,197,0.24,25170,30.61,0,0,255,0.31,ABANG ABDUL HALIL ABANG NAILI,PH,AMANAH,2,12833,0,RUBIAH WANG,25070,BN,16992,sarawak,79056.9
P198,puncak borneo,sarawak,79969,52049,65.09,640,255,13338,3847,4.81,19888,24.87,152,0.19,55850,69.84,0,0,232,0.29,DATUK WILLIE MONGIN,GPS,PBB,3,29457,1,WILLIE MONGIN,18865,PH,4005,sarawak,79056.9
P198,puncak borneo,sarawak,79969,52049,65.09,640,255,13338,3847,4.81,19888,24.87,152,0.19,55850,69.84,0,0,232,0.29,DIOG DIOS,PH,PKR,3,16119,0,WILLIE MONGIN,18865,PH,4005,sarawak,79056.9
P198,puncak borneo,sarawak,79969,52049,65.09,640,255,13338,3847,4.81,19888,24.87,152,0.19,55850,69.84,0,0,232,0.29,IANA AKAM,PSB,PSB,3,5578,0,WILLIE MONGIN,18865,PH,4005,sarawak,79056.9
P199,serian,sarawak,65273,40620,62.23,511,0,16697,4941,7.57,6677,10.23,111,0.17,53380,81.78,0,0,163,0.25,DR ALIM IMPIRA,BEBAS,BEBAS,4,6179,0,RICHARD   RIOT  JAEM,17545,BN,9905,sarawak,79056.9
P199,serian,sarawak,65273,40620,62.23,511,0,16697,4941,7.57,6677,10.23,111,0.17,53380,81.78,0,0,163,0.25,RICHARD RIOT JAEM,GPS,GPS,4,22876,1,RICHARD   RIOT  JAEM,17545,BN,9905,sarawak,79056.9
P199,serian,sarawak,65273,40620,62.23,511,0,16697,4941,7.57,6677,10.23,111,0.17,53380,81.78,0,0,163,0.25,ELSIY TINGANG,PSB,PSB,4,5630,0,RICHARD   RIOT  JAEM,17545,BN,9905,sarawak,79056.9
P199,serian,sarawak,65273,40620,62.23,511,0,16697,4941,7.57,6677,10.23,111,0.17,53380,81.78,0,0,163,0.25,LEARRY JABUL,DAP,DAP,4,5289,0,RICHARD   RIOT  JAEM,17545,BN,9905,sarawak,79056.9
P200,batang sadong,sarawak,32640,22924,70.23,379,102,14893,22858,70.03,1687,5.17,20,0.06,8007,24.53,0,0,22,0.07,RODIYAH SAPIEE,GPS,PBB,2,18668,1,NANCY   SHUKRI,14208,BN,12328,sarawak,79056.9
P200,batang sadong,sarawak,32640,22924,70.23,379,102,14893,22858,70.03,1687,5.17,20,0.06,8007,24.53,0,0,22,0.07,LAHAJI LAHIYA,PH,AMANAH,2,3775,0,NANCY   SHUKRI,14208,BN,12328,sarawak,79056.9
P201,batang lupar,sarawak,43072,28118,65.28,458,0,14463,30517,70.85,1159,2.69,9,0.02,11233,26.08,0,0,155,0.36,MOHAMAD SHAFIZAN KEPLI,GPS,GPS,3,19627,1,ROHANI KARIM,14204,BN,10277,sarawak,79056.9
P201,batang lupar,sarawak,43072,28118,65.28,458,0,14463,30517,70.85,1159,2.69,9,0.02,11233,26.08,0,0,155,0.36,WEL @ MAXWEL AK ROJIS,PH,AMANAH,3,2768,0,ROHANI KARIM,14204,BN,10277,sarawak,79056.9
P201,batang lupar,sarawak,43072,28118,65.28,458,0,14463,30517,70.85,1159,2.69,9,0.02,11233,26.08,0,0,155,0.36,HAMDAN SANI,PN,PN,3,5164,0,ROHANI KARIM,14204,BN,10277,sarawak,79056.9
P202,sri aman,sarawak,50164,32449,64.69,435,97,4039,5172,10.31,8438,16.82,30,0.06,7248,14.45,0,0,171,0.34,DATUK SERI DORIS SOPHIA BRODIE,GPS,PRS,4,14131,1,MASIR KUJAT,14141,BN,5820,sarawak,79056.9
P202,sri aman,sarawak,50164,32449,64.69,435,97,4039,5172,10.31,8438,16.82,30,0.06,7248,14.45,0,0,171,0.34,WILSON ENTABANG,PSB,PSB,4,10092,0,MASIR KUJAT,14141,BN,5820,sarawak,79056.9
P202,sri aman,sarawak,50164,32449,64.69,435,97,4039,5172,10.31,8438,16.82,30,0.06,7248,14.45,0,0,171,0.34,DATUK MASIR KUJAT,BEBAS,BEBAS,4,5673,0,MASIR KUJAT,14141,BN,5820,sarawak,79056.9
P202,sri aman,sarawak,50164,32449,64.69,435,97,4039,5172,10.31,8438,16.82,30,0.06,7248,14.45,0,0,171,0.34,TAY WEI WEI,PH,PKR,4,2021,0,MASIR KUJAT,14141,BN,5820,sarawak,79056.9
P203,lubok antu,sarawak,28995,19537,67.38,200,0,100,507,1.75,2302,7.94,14,0.05,26061,89.88,0,0,110,0.38,TAMBAT@JUGAH MUYANG,PN,BERSATU,4,5360,0,JUGAH AK MUYANG,5834,BEBAS,1059,sarawak,79056.9
P203,lubok antu,sarawak,28995,19537,67.38,200,0,100,507,1.75,2302,7.94,14,0.05,26061,89.88,0,0,110,0.38,DR JOHNICHAL RAYONG NGIPA,PSB,PSB,4,6544,0,JUGAH AK MUYANG,5834,BEBAS,1059,sarawak,79056.9
P203,lubok antu,sarawak,28995,19537,67.38,200,0,100,507,1.75,2302,7.94,14,0.05,26061,89.88,0,0,110,0.38,ROY ANGAU GINGKOI,GPS,GPS,4,6644,1,JUGAH AK MUYANG,5834,BEBAS,1059,sarawak,79056.9
P203,lubok antu,sarawak,28995,19537,67.38,200,0,100,507,1.75,2302,7.94,14,0.05,26061,89.88,0,0,110,0.38,LANGGA LIAS,PH,PKR,4,746,0,JUGAH AK MUYANG,5834,BEBAS,1059,sarawak,79056.9
P204,betong,sarawak,41743,27239,65.25,428,98,11302,18242,43.7,2642,6.33,13,0.03,20709,49.61,0,0,134,0.32,PATRICK KAMIS,PH,PKR,3,5177,0,ROBERT LAWSON   CHUAT,12517,BN,8116,sarawak,79056.9
P204,betong,sarawak,41743,27239,65.25,428,98,11302,18242,43.7,2642,6.33,13,0.03,20709,49.61,0,0,134,0.32,HASBIE SATAR,BEBAS,BEBAS,3,5057,0,ROBERT LAWSON   CHUAT,12517,BN,8116,sarawak,79056.9
P204,betong,sarawak,41743,27239,65.25,428,98,11302,18242,43.7,2642,6.33,13,0.03,20709,49.61,0,0,134,0.32,DR RICHARD RAPU @ AMAN BEGRI,GPS,PBB,3,16479,1,ROBERT LAWSON   CHUAT,12517,BN,8116,sarawak,79056.9
P205,saratok,sarawak,44531,31293,70.27,376,0,8826,16445,36.93,2957,6.64,13,0.03,25031,56.21,0,0,85,0.19,GIENDAM JONATHAN TAIT,GPS,GPS,3,10397,0,ALI BIJU,11848,PH,989,sarawak,79056.9
P205,saratok,sarawak,44531,31293,70.27,376,0,8826,16445,36.93,2957,6.64,13,0.03,25031,56.21,0,0,85,0.19,ALI BIJU,PN,BERSATU,3,19223,1,ALI BIJU,11848,PH,989,sarawak,79056.9
P205,saratok,sarawak,44531,31293,70.27,376,0,8826,16445,36.93,2957,6.64,13,0.03,25031,56.21,0,0,85,0.19,IBIL JAYA,PH,PKR,3,1221,0,ALI BIJU,11848,PH,989,sarawak,79056.9
P206,tanjong manis,sarawak,32948,19395,58.87,238,117,13908,7674,23.29,1993,6.05,16,0.05,23139,70.23,0,0,128,0.39,YUSUF ABD WAHAB,GPS,PBB,2,16474,1,YUSUF ABD WAHAB,11402,BN,8674,sarawak,79056.9
P206,tanjong manis,sarawak,32948,19395,58.87,238,117,13908,7674,23.29,1993,6.05,16,0.05,23139,70.23,0,0,128,0.39,ZAINAB SUHAILI,PH,AMANAH,2,2566,0,YUSUF ABD WAHAB,11402,BN,8674,sarawak,79056.9
P207,igan,sarawak,28290,17286,61.1,234,66,14662,1692,5.98,1086,3.84,6,0.02,25424,89.87,0,0,82,0.29,AHMAD JOHNIE ZAWAWI,GPS,PBB,2,15824,1,AHMAD JOHNIE   ZAWAWI,10538,BN,8495,sarawak,79056.9
P207,igan,sarawak,28290,17286,61.1,234,66,14662,1692,5.98,1086,3.84,6,0.02,25424,89.87,0,0,82,0.29,ANDRI ZULKARNAEN HAMDEN,PH,AMANAH,2,1162,0,AHMAD JOHNIE   ZAWAWI,10538,BN,8495,sarawak,79056.9
P208,sarikei,sarawak,55018,37025,67.3,436,126,3697,2542,4.62,33291,60.51,17,0.03,19042,34.61,0,0,132,0.24,DATUK SERI HUANG TIONG SII,GPS,SUPP,2,20080,1,WONG LING BIU,16327,PH,2570,sarawak,79056.9
P208,sarikei,sarawak,55018,37025,67.3,436,126,3697,2542,4.62,33291,60.51,17,0.03,19042,34.61,0,0,132,0.24,RODERICK WONG SIEW LEAD,DAP,PH,2,16383,0,WONG LING BIU,16327,PH,2570,sarawak,79056.9
P209,julau,sarawak,34850,22927,65.79,331,59,1340,174,0.5,1736,4.98,7,0.02,32738,93.94,0,0,19516,56,SUHANA ABDULLAH,PBDS,PBDS,4,335,0,LARRY SOON @ LARRY   SNG WEI SHIEN,10105,BEBAS,1931,sarawak,79056.9
P209,julau,sarawak,34850,22927,65.79,331,59,1340,174,0.5,1736,4.98,7,0.02,32738,93.94,0,0,19516,56,DATUK JOSEPH SALANG GANDUM,GPS,PRS,4,7819,0,LARRY SOON @ LARRY   SNG WEI SHIEN,10105,BEBAS,1931,sarawak,79056.9
P209,julau,sarawak,34850,22927,65.79,331,59,1340,174,0.5,1736,4.98,7,0.02,32738,93.94,0,0,19516,56,DATUK LARRY SNG WEI SHIEN,PBM,PBM,4,9159,1,LARRY SOON @ LARRY   SNG WEI SHIEN,10105,BEBAS,1931,sarawak,79056.9
P209,julau,sarawak,34850,22927,65.79,331,59,1340,174,0.5,1736,4.98,7,0.02,32738,93.94,0,0,19516,56,ELLY LAWAI NGALAI,BEBAS,BEBAS,4,5224,0,LARRY SOON @ LARRY   SNG WEI SHIEN,10105,BEBAS,1931,sarawak,79056.9
P210,kanowit,sarawak,30988,18410,59.41,306,61,236,552,1.78,3551,11.46,6,0.02,26774,86.4,0,0,9916,32,MOHD FAUZI ABDULLAH @ JOSEPH NYAMBONG,PH,PKR,5,7175,0,AGO ANAK DAGANG,9552,BN,4312,sarawak,79056.9
P210,kanowit,sarawak,30988,18410,59.41,306,61,236,552,1.78,3551,11.46,6,0.02,26774,86.4,0,0,9916,32,ELLI LUHAT,BEBAS,BEBAS,5,427,0,AGO ANAK DAGANG,9552,BN,4312,sarawak,79056.9
P210,kanowit,sarawak,30988,18410,59.41,306,61,236,552,1.78,3551,11.46,6,0.02,26774,86.4,0,0,9916,32,DATUK AARON AGO DAGANG,GPS,PRS,5,7411,1,AGO ANAK DAGANG,9552,BN,4312,sarawak,79056.9
P210,kanowit,sarawak,30988,18410,59.41,306,61,236,552,1.78,3551,11.46,6,0.02,26774,86.4,0,0,9916,32,CHEN NGUK FA,BEBAS,BEBAS,5,741,0,AGO ANAK DAGANG,9552,BN,4312,sarawak,79056.9
P210,kanowit,sarawak,30988,18410,59.41,306,61,236,552,1.78,3551,11.46,6,0.02,26774,86.4,0,0,9916,32,MICHAEL LIAS,BEBAS,BEBAS,5,2289,0,AGO ANAK DAGANG,9552,BN,4312,sarawak,79056.9
P211,lanang,sarawak,87356,53972,61.78,865,161,11544,3730,4.27,56659,64.86,44,0.05,26713,30.58,0,0,210,0.24,WONG TIING KIONG,BEBAS,BEBAS,4,587,0,ALICE LAU KIONG YIENG,29905,PH,14546,sarawak,79056.9
P211,lanang,sarawak,87356,53972,61.78,865,161,11544,3730,4.27,56659,64.86,44,0.05,26713,30.58,0,0,210,0.24,PRISCILLA LAU,PSB,PSB,4,3663,0,ALICE LAU KIONG YIENG,29905,PH,14546,sarawak,79056.9
P211,lanang,sarawak,87356,53972,61.78,865,161,11544,3730,4.27,56659,64.86,44,0.05,26713,30.58,0,0,210,0.24,ALICE LAU KIONG YIENG,DAP,PH,4,30120,1,ALICE LAU KIONG YIENG,29905,PH,14546,sarawak,79056.9
P211,lanang,sarawak,87356,53972,61.78,865,161,11544,3730,4.27,56659,64.86,44,0.05,26713,30.58,0,0,210,0.24,WONG CHING YONG,GPS,SUPP,4,18576,0,ALICE LAU KIONG YIENG,29905,PH,14546,sarawak,79056.9
P212,sibu,sarawak,105875,67409,63.67,1230,237,7760,10958,10.35,65642,62,127,0.12,28883,27.28,0,0,254,0.24,OSCAR LING CHAI YEW,DAP,PH,3,31287,1,OSCAR LING CHAI YEW,33811,PH,11422,sarawak,79056.9
P212,sibu,sarawak,105875,67409,63.67,1230,237,7760,10958,10.35,65642,62,127,0.12,28883,27.28,0,0,254,0.24,CLARENCE TING ING HORH,GPS,SUPP,3,23527,0,OSCAR LING CHAI YEW,33811,PH,11422,sarawak,79056.9
P212,sibu,sarawak,105875,67409,63.67,1230,237,7760,10958,10.35,65642,62,127,0.12,28883,27.28,0,0,254,0.24,DATUK SERI WONG SOON KOH,PSB,PSB,3,11128,0,OSCAR LING CHAI YEW,33811,PH,11422,sarawak,79056.9
P213,mukah,sarawak,46964,28167,59.98,316,71,15686,1545,3.29,4659,9.92,19,0.04,40624,86.5,0,0,113,0.24,DATUK HANIFAH HAJAR TAIB,GPS,PBB,2,21733,1,HANIFAH HAJAR TAIB,13853,BN,7000,sarawak,79056.9
P213,mukah,sarawak,46964,28167,59.98,316,71,15686,1545,3.29,4659,9.92,19,0.04,40624,86.5,0,0,113,0.24,ABDUL JALIL BUJANG,PH,PKR,2,6047,0,HANIFAH HAJAR TAIB,13853,BN,7000,sarawak,79056.9
P214,selangau,sarawak,45743,29280,64.01,428,56,4986,462,1.01,1725,3.77,9,0.02,43351,94.77,0,0,197,0.43,UMPANG SABANG,PH,PKR,3,11092,0,BARU BIAN,11228,PH,486,sarawak,79056.9
P214,selangau,sarawak,45743,29280,64.01,428,56,4986,462,1.01,1725,3.77,9,0.02,43351,94.77,0,0,197,0.43,EDWIN BANTA,GPS,PRS,3,16078,1,BARU BIAN,11228,PH,486,sarawak,79056.9
P214,selangau,sarawak,45743,29280,64.01,428,56,4986,462,1.01,1725,3.77,9,0.02,43351,94.77,0,0,197,0.43,HENRY JOSEPH,BEBAS,BEBAS,3,1626,0,BARU BIAN,11228,PH,486,sarawak,79056.9
P215,kapit,sarawak,45210,22545,49.87,382,164,12402,1085,2.4,3938,8.71,18,0.04,39920,88.3,0,0,249,0.55,DATUK SERI ALEXANDER NANTA LINGGI,GPS,PBB,3,16522,1,DATUK ALEXANDER   NANTA LINGGI,14302,BN,10479,sarawak,79056.9
P215,kapit,sarawak,45210,22545,49.87,382,164,12402,1085,2.4,3938,8.71,18,0.04,39920,88.3,0,0,249,0.55,KHUSYAIRY PANGKAS ABDULLAH,PH,PKR,3,4120,0,DATUK ALEXANDER   NANTA LINGGI,14302,BN,10479,sarawak,79056.9
P215,kapit,sarawak,45210,22545,49.87,382,164,12402,1085,2.4,3938,8.71,18,0.04,39920,88.3,0,0,249,0.55,ROBERT SAWENG,PBDS,PBDS,3,1357,0,DATUK ALEXANDER   NANTA LINGGI,14302,BN,10479,sarawak,79056.9
P216,hulu rajang,sarawak,43438,23807,54.81,311,89,7505,421,0.97,791,1.82,13,0.03,41874,96.4,0,0,343,0.79,ABUN SUI ANYIT,PH,PKR,2,7951,0,WILSON UGAK ANAK   KUMBONG,11834,BN,6315,sarawak,79056.9
P216,hulu rajang,sarawak,43438,23807,54.81,311,89,7505,421,0.97,791,1.82,13,0.03,41874,96.4,0,0,343,0.79,DATUK WILSON UGAK KUMBONG,GPS,PRS,2,15456,1,WILSON UGAK ANAK   KUMBONG,11834,BN,6315,sarawak,79056.9
P217,bintulu,sarawak,113599,71256,62.73,760,104,22168,12629937,11118,32467730,28581,113,0.1,73076,64.33,0,0,484,0.43,DUKE JANTENG,PN,BERSATU,3,5650,0,TIONG   KING SING,27076,BN,7022,sarawak,79056.9
P217,bintulu,sarawak,113599,71256,62.73,760,104,22168,12629937,11118,32467730,28581,113,0.1,73076,64.33,0,0,484,0.43,DATUK SERI TIONG KING SING,GPS,PDP,3,43455,1,TIONG   KING SING,27076,BN,7022,sarawak,79056.9
P217,bintulu,sarawak,113599,71256,62.73,760,104,22168,12629937,11118,32467730,28581,113,0.1,73076,64.33,0,0,484,0.43,TONY CHIEW CHAN YEW,DAP,PH,3,21287,0,TIONG   KING SING,27076,BN,7022,sarawak,79056.9
P218,sibuti,sarawak,58522,34371,58.73,368,87,11745,10739,18.35,13361,22.83,99,0.17,33808,57.77,0,0,515,0.88,LUKANISMAN AWANG SAUNI,GPS,PBB,3,22150,1,LUKANISMAN AWANG   SAUNI,12214,BN,3676,sarawak,79056.9
P218,sibuti,sarawak,58522,34371,58.73,368,87,11745,10739,18.35,13361,22.83,99,0.17,33808,57.77,0,0,515,0.88,ZULHAIDAH SUBOH,PH,PKR,3,10405,0,LUKANISMAN AWANG   SAUNI,12214,BN,3676,sarawak,79056.9
P218,sibuti,sarawak,58522,34371,58.73,368,87,11745,10739,18.35,13361,22.83,99,0.17,33808,57.77,0,0,515,0.88,BOBBY WILLIAM,PBDS,PBDS,3,1361,0,LUKANISMAN AWANG   SAUNI,12214,BN,3676,sarawak,79056.9
P219,miri,sarawak,143229,78996,55.15,620,228,6159,24062,16.8,66243,46.25,473,0.33,51591,36.02,0,0,859,0.6,JEFFERY PHANG SIAW FOONG,GPS,SUPP,3,33390,0,MICHAEL TEO YU KENG,35739,PH,13663,sarawak,79056.9
P219,miri,sarawak,143229,78996,55.15,620,228,6159,24062,16.8,66243,46.25,473,0.33,51591,36.02,0,0,859,0.6,DATUK LAWRENCE LAI YEW SON,PSB,PSB,3,5209,0,MICHAEL TEO YU KENG,35739,PH,13663,sarawak,79056.9
P219,miri,sarawak,143229,78996,55.15,620,228,6159,24062,16.8,66243,46.25,473,0.33,51591,36.02,0,0,859,0.6,CHIEW CHOON MAN,PH,PKR,3,39549,1,MICHAEL TEO YU KENG,35739,PH,13663,sarawak,79056.9
P220,baram,sarawak,59535,30218,50.76,332,0,7339,2673,4.49,4417,7.42,24,0.04,51778,86.97,0,0,637,1.07,DATUK ANYI NGAU,GPS,PDP,3,18399,1,ANYI NGAU,12171,BN,1990,sarawak,79056.9
P220,baram,sarawak,59535,30218,50.76,332,0,7339,2673,4.49,4417,7.42,24,0.04,51778,86.97,0,0,637,1.07,ROLAND ENGAN,PH,PKR,3,11060,0,ANYI NGAU,12171,BN,1990,sarawak,79056.9
P220,baram,sarawak,59535,30218,50.76,332,0,7339,2673,4.49,4417,7.42,24,0.04,51778,86.97,0,0,637,1.07,WILFRED ENTIKA REBAI,BEBAS,BEBAS,3,324,0,ANYI NGAU,12171,BN,1990,sarawak,79056.9
P221,limbang,sarawak,41999,20130,47.93,228,106,9998,10827,25.78,7325,17.44,38,0.09,2338084,5567,0,0,424,1.01,RACHA BALANG,PH,PKR,2,4899,0,HASBI HABIBOLLAH,12589,BN,7710,sarawak,79056.9
P221,limbang,sarawak,41999,20130,47.93,228,106,9998,10827,25.78,7325,17.44,38,0.09,2338084,5567,0,0,424,1.01,DATUK HASBI HABIBOLLAH,GPS,PBB,2,14897,1,HASBI HABIBOLLAH,12589,BN,7710,sarawak,79056.9
P222,lawas,sarawak,33655,18495,54.95,198,89,5677,12096,35.94,3160,9.39,40,0.12,16999,50.51,0,0,1346,4,JAPAR SUYUT,PH,PKR,3,1163,0,HENRY SUM AGONG,10037,BN,6000,sarawak,79056.9
P222,lawas,sarawak,33655,18495,54.95,198,89,5677,12096,35.94,3160,9.39,40,0.12,16999,50.51,0,0,1346,4,BARU BIAN,PSB,PSB,3,5684,0,HENRY SUM AGONG,10037,BN,6000,sarawak,79056.9
P222,lawas,sarawak,33655,18495,54.95,198,89,5677,12096,35.94,3160,9.39,40,0.12,16999,50.51,0,0,1346,4,DATUK HENRY SUM AGONG,GPS,PBB,3,11361,1,HENRY SUM AGONG,10037,BN,6000,sarawak,79056.9
